"","collection","pathway","gene_id","gene_symbol"
"4444","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"4445","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"4446","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"4447","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000213281","NRAS"
"4448","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000132155","RAF1"
"4449","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000115904","SOS1"
"4450","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","ENSG00000100485","SOS2"
"4451","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000142208","AKT1"
"4452","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000105221","AKT2"
"4453","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000117020","AKT3"
"4454","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000213341","CHUK"
"4455","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000017427","IGF1"
"4456","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000140443","IGF1R"
"4457","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000104365","IKBKB"
"4458","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000269335","IKBKG"
"4459","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000109320","NFKB1"
"4460","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000100906","NFKBIA"
"4461","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000121879","PIK3CA"
"4462","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000051382","PIK3CB"
"4463","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000171608","PIK3CD"
"4464","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY","ENSG00000173039","RELA"
"4465","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000167193","CRK"
"4466","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000150760","DOCK1"
"4467","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000275063","ENSG00000275063"
"4468","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000150337","FCGR1A"
"4469","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000143226","FCGR2A"
"4470","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000203747","FCGR3A"
"4471","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000162747","FCGR3B"
"4472","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000136238","RAC1"
"4473","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000128340","RAC2"
"4474","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY","ENSG00000169750","RAC3"
"4475","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000170340","B3GNT2"
"4476","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000179913","B3GNT3"
"4477","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000176383","B3GNT4"
"4478","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000086062","B4GALT1"
"4479","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000158850","B4GALT3"
"4480","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000121578","B4GALT4"
"4481","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS","ENSG00000111846","GCNT2"
"4482","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000136634","IL10"
"4483","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000110324","IL10RA"
"4484","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000243646","IL10RB"
"4485","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000142224","IL19"
"4486","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162891","IL20"
"4487","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000016402","IL20RA"
"4488","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000127318","IL22"
"4489","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000142677","IL22RA1"
"4490","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162892","IL24"
"4491","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000111536","IL26"
"4492","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162434","JAK1"
"4493","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168610","STAT3"
"4494","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000105397","TYK2"
"4495","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168811","IL12A"
"4496","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000113302","IL12B"
"4497","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000096996","IL12RB1"
"4498","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000081985","IL12RB2"
"4499","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000110944","IL23A"
"4500","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162594","IL23R"
"4501","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000096968","JAK2"
"4502","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168610","STAT3"
"4503","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000138378","STAT4"
"4504","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000105397","TYK2"
"4505","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000170345","FOS"
"4506","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000115008","IL1A"
"4507","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000125538","IL1B"
"4508","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000115594","IL1R1"
"4509","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000196083","IL1RAP"
"4510","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000184216","IRAK1"
"4511","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000198001","IRAK4"
"4512","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000177606","JUN"
"4513","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000065559","MAP2K4"
"4514","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000076984","MAP2K7"
"4515","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000135341","MAP3K7"
"4516","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
"4517","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000107643","MAPK8"
"4518","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000050748","MAPK9"
"4519","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000172936","MYD88"
"4520","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000100324","TAB1"
"4521","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000055208","TAB2"
"4522","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000157625","TAB3"
"4523","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","ENSG00000175104","TRAF6"
"4524","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000115008","IL1A"
"4525","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000125538","IL1B"
"4526","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000115594","IL1R1"
"4527","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000196083","IL1RAP"
"4528","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000184216","IRAK1"
"4529","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000198001","IRAK4"
"4530","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000034152","MAP2K3"
"4531","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000108984","MAP2K6"
"4532","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000135341","MAP3K7"
"4533","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000112062","MAPK14"
"4534","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000162889","MAPKAPK2"
"4535","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000172936","MYD88"
"4536","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000100324","TAB1"
"4537","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000055208","TAB2"
"4538","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000157625","TAB3"
"4539","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000175104","TRAF6"
"4540","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","ENSG00000128016","ZFP36"
"4541","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000205755","CRLF2"
"4542","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000164136","IL15"
"4543","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000134470","IL15RA"
"4544","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000109471","IL2"
"4545","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000138684","IL21"
"4546","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000103522","IL21R"
"4547","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000134460","IL2RA"
"4548","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000100385","IL2RB"
"4549","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000147168","IL2RG"
"4550","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000113520","IL4"
"4551","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000077238","IL4R"
"4552","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000104432","IL7"
"4553","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168685","IL7R"
"4554","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000145839","IL9"
"4555","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000124334","IL9R"
"4556","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162434","JAK1"
"4557","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000105639","JAK3"
"4558","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000115415","STAT1"
"4559","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168610","STAT3"
"4560","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000126561","STAT5A"
"4561","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000173757","STAT5B"
"4562","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000166888","STAT6"
"4563","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000145777","TSLP"
"4564","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000175505","CLCF1"
"4565","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000242689","CNTF"
"4566","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000122756","CNTFR"
"4567","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000150281","CTF1"
"4568","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000095752","IL11"
"4569","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000137070","IL11RA"
"4570","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000169194","IL13"
"4571","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000131724","IL13RA1"
"4572","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000123496","IL13RA2"
"4573","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000197272","IL27"
"4574","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000104998","IL27RA"
"4575","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000204671","IL31"
"4576","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000164509","IL31RA"
"4577","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000077238","IL4R"
"4578","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000136244","IL6"
"4579","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000160712","IL6R"
"4580","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000134352","IL6ST"
"4581","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000162434","JAK1"
"4582","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000096968","JAK2"
"4583","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000128342","LIF"
"4584","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000113594","LIFR"
"4585","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000099985","OSM"
"4586","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000145623","OSMR"
"4587","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000115415","STAT1"
"4588","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000168610","STAT3"
"4589","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000166888","STAT6"
"4590","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","ENSG00000105397","TYK2"
"4591","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000101266","CSNK2A1"
"4592","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000070770","CSNK2A2"
"4593","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000010292","NCAPD2"
"4594","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000109805","NCAPG"
"4595","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000121152","NCAPH"
"4596","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I","ENSG00000113810","SMC4"
"4597","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000120868","APAF1"
"4598","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000002330","BAD"
"4599","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000030110","BAK1"
"4600","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000087088","BAX"
"4601","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000105327","BBC3"
"4602","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000171791","BCL2"
"4603","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000171552","BCL2L1"
"4604","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000153094","BCL2L11"
"4605","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000164305","CASP3"
"4606","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000165806","CASP7"
"4607","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000132906","CASP9"
"4608","CP:KEGG_MEDICUS","KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY","ENSG00000172115","CYCS"
